lat,lon,wheelchair
52.4444399,13.2612183,unknown
52.4347645,13.2614751,yes
52.4320572,13.246389,unknown
52.4354496,13.2603049,no
52.4555788,13.2504993,unknown
52.4326684,13.2926528,unknown
52.4327523,13.2930844,unknown
52.4418135,13.2665658,yes
52.4503523,13.2623843,no
52.4398747,13.3509358,unknown
52.4398776,13.351352,unknown
52.4444209,13.3543423,unknown
52.4446488,13.3554624,unknown
52.448827,13.3565097,unknown
52.4485589,13.3569757,unknown
52.4493831,13.3526606,unknown
52.4489613,13.3539919,unknown
52.4396315,13.3422947,yes
52.4419032,13.341886,yes
52.4422136,13.341403,yes
52.4512111,13.3370771,unknown
52.4509679,13.3372882,unknown
52.4514444,13.3382411,unknown
52.4508989,13.3387893,unknown
52.4506878,13.3398208,yes
52.4442266,13.3396591,yes
52.4495399,13.3494099,unknown
52.4397858,13.3427571,limited
52.4360193,13.3464087,unknown
52.4359184,13.3462057,unknown
52.43668,13.345207,unknown
52.436748,13.3454096,unknown
52.4383731,13.3442892,yes
52.4387429,13.3437293,yes
52.4365551,13.346421,unknown
52.4359294,13.3449374,unknown
52.4365679,13.3631065,unknown
52.4366066,13.3622745,yes
52.4375898,13.3571704,yes
52.4374973,13.3578524,yes
52.4386881,13.3537035,yes
52.4388891,13.3535661,yes
52.4381559,13.3485491,unknown
52.4375702,13.3480802,unknown
52.4352198,13.3654742,yes
52.4390321,13.3440299,limited
52.4383611,13.564202,unknown
52.4388619,13.5652265,unknown
52.436181,13.5498378,unknown
52.436135,13.5494126,unknown
52.4354925,13.5434454,unknown
52.4483263,13.276018,limited
52.4606001,13.2929563,limited
52.4519759,13.2881424,yes
52.4430926,13.2952128,yes
52.443374,13.2951737,no
52.4433397,13.295992,no
52.4511651,13.282614,no
52.4514029,13.2820456,unknown
52.4508876,13.2699344,unknown
52.4511178,13.2697755,unknown
52.4501582,13.2700219,unknown
52.4504731,13.2706734,unknown
52.4482831,13.27733,unknown
52.4438246,13.2933907,limited
52.4437443,13.2938733,limited
52.4506268,13.2808788,no
52.4478989,13.2808103,unknown
52.4488357,13.2783362,limited
52.4483636,13.2759245,no
52.4528876,13.288039,yes
52.4399546,13.2771188,yes
52.4418603,13.282161,limited
52.4455896,13.4456608,unknown
52.4462828,13.5153085,unknown
52.4484323,13.4436228,unknown
52.4467736,13.4436442,unknown
52.446719,13.5111259,unknown
52.4454949,13.4335261,unknown
52.4476139,13.499994,unknown
52.4476541,13.5001936,unknown
52.4463144,13.5071697,yes
52.4466264,13.5059507,unknown
52.4455851,13.5057931,limited
52.4462889,13.433986,unknown
52.4479745,13.484193,limited
52.4462838,13.506701,limited
52.4459956,13.5062835,unknown
52.4458331,13.5060772,yes
52.4483136,13.4537318,unknown
52.445113,13.5170522,unknown
52.4459727,13.5799962,yes
52.4481797,13.5763618,no
52.4472885,13.5759164,yes
52.4577969,13.2900644,no
52.4558874,13.3002677,yes
52.4569569,13.2934766,unknown
52.4576996,13.2907097,no
52.457346,13.32014,yes
52.4586662,13.2865961,limited
52.4577359,13.2665717,unknown
52.4553416,13.3254066,unknown
52.4566398,13.3387208,yes
52.4576079,13.3386706,unknown
52.4572023,13.3066378,unknown
52.4566342,13.3195695,unknown
52.4557314,13.3170643,yes
52.4565896,13.3195774,unknown
52.4567915,13.3214951,unknown
52.4564044,13.3222057,unknown
52.4564251,13.3217052,yes
52.4578205,13.2913928,limited
52.4571248,13.3219704,no
52.458523,13.318817,yes
52.4565717,13.3197023,unknown
52.455604,13.3173913,limited
52.4530137,13.5942323,unknown
52.456831,13.5777404,yes
52.4536798,13.5217419,unknown
52.4538211,13.5198492,unknown
52.4550075,13.5787421,unknown
52.4542786,13.5287854,limited
52.4538108,13.5047539,unknown
52.4577979,13.5772783,yes
52.4563714,13.5102076,unknown
52.4562132,13.5804184,no
52.4567902,13.5821835,unknown
52.4555313,13.5809276,unknown
52.4554005,13.5247238,yes
52.4553114,13.5246833,unknown
52.4565294,13.5656261,unknown
52.4566594,13.5091287,yes
52.4576878,13.5070967,yes
52.4531605,13.5386779,unknown
52.4579952,13.5102552,yes
52.4543317,13.4550115,unknown
52.4577738,13.425354,yes
52.4581732,13.4240094,yes
52.457185,13.3836821,limited
52.4558834,13.4283378,yes
52.4551544,13.4290866,yes
52.456937,13.4371551,limited
52.456765,13.4366548,unknown
52.4566984,13.4374342,limited
52.4564405,13.4372988,yes
52.4562254,13.4373731,limited
52.4552669,13.4378809,unknown
52.4558292,13.437596,yes
52.4549621,13.4509879,no
52.455128,13.4094763,unknown
52.4565739,13.3878359,yes
52.456791,13.4490613,unknown
52.4561988,13.4372872,yes
52.4580484,13.4484766,unknown
52.4573194,13.412113,yes
52.4572486,13.4124289,yes
52.4556287,13.4099784,yes
52.4580147,13.3844309,limited
52.4520166,13.31948,yes
52.4517727,13.309887,yes
52.4538181,13.3230543,limited
52.4544874,13.3238828,unknown
52.4538023,13.3238549,unknown
52.4535123,13.322701,unknown
52.4532008,13.3221558,unknown
52.4525855,13.3215514,unknown
52.4527892,13.3222559,unknown
52.4506872,13.3218915,unknown
52.4506245,13.3225852,unknown
52.4500781,13.3233306,unknown
52.4509461,13.3215546,unknown
52.4626545,13.3242199,yes
52.4609169,13.3242998,unknown
52.4536179,13.3296761,yes
52.4535811,13.3151201,limited
52.4604524,13.3232543,no
52.4603563,13.3243593,no
52.4512986,13.3210798,unknown
52.4594455,13.319831,no
52.461251,13.3181406,no
52.459073,13.3232009,yes
52.4429424,13.294731,unknown
52.4413064,13.2989595,yes
52.4427036,13.2948757,limited
52.442552,13.3120206,unknown
52.4428752,13.3113788,yes
52.4415204,13.2986338,yes
52.4421161,13.2972633,yes
52.4438283,13.3358701,yes
52.4426382,13.2974109,yes
52.4466712,13.3071263,unknown
52.4414372,13.3157131,limited
52.4467992,13.3150015,no
52.4473524,13.315569,yes
52.4476658,13.3150432,unknown
52.4469542,13.307153,unknown
52.4483382,13.3114272,yes
52.4428806,13.3319411,unknown
52.4587703,13.5765945,yes
52.4593351,13.5797044,yes
52.4629896,13.5831504,yes
52.4597546,13.5433785,unknown
52.4624392,13.5131235,yes
52.4623702,13.4901944,unknown
52.4590312,13.5255932,limited
52.4611526,13.5164664,yes
52.4618586,13.5233889,unknown
52.4592672,13.5796106,yes
52.4587247,13.5771675,yes
52.4608859,13.5459148,unknown
52.4623565,13.5444405,no
52.4622142,13.5464636,no
52.4626505,13.5464644,no
52.4617267,13.5178617,unknown
52.4610264,13.4799253,no
52.4627742,13.5129689,no
52.4613316,13.5030524,unknown
52.458471,13.5786349,yes
52.458577,13.5815192,yes
52.4564327,13.3790851,unknown
52.4564801,13.3790798,unknown
52.4569223,13.3866924,limited
52.4568204,13.3844542,yes
52.4567621,13.3835656,limited
52.4566994,13.3835339,limited
52.4565369,13.3834395,no
52.4564738,13.3834613,no
52.4561837,13.3835293,limited
52.4560871,13.3835157,unknown
52.4554252,13.383724,limited
52.4552139,13.383669,limited
52.4546765,13.384467,yes
52.4554118,13.3849414,unknown
52.4560177,13.3770964,unknown
52.4560776,13.3776796,no
52.455553,13.3836307,yes
52.4559773,13.3785946,unknown
52.4557775,13.3846053,yes
52.4559496,13.3843324,yes
52.4561258,13.3840812,unknown
52.4593306,13.4009967,unknown
52.4597351,13.4000801,unknown
52.4606915,13.3845712,limited
52.4605838,13.384535,yes
52.4601975,13.3844332,no
52.460168,13.3849671,limited
52.4598428,13.384383,no
52.4588041,13.3828097,yes
52.4588993,13.384666,unknown
52.4590422,13.3841751,no
52.4584804,13.3840502,limited
52.4599231,13.356253,yes
52.459953,13.4078883,unknown
52.4609874,13.38514,yes
52.4471136,13.3604283,unknown
52.4470692,13.3601192,unknown
52.4479394,13.3868984,unknown
52.4410751,13.4241014,unknown
52.4422508,13.4078731,unknown
52.4496352,13.3679637,unknown
52.4494006,13.3848022,yes
52.4491991,13.385373,unknown
52.4484477,13.3849151,unknown
52.4485343,13.3849052,unknown
52.4483231,13.384953,no
52.4465056,13.40215,yes
52.4400306,13.4161704,yes
52.4391591,13.4094308,yes
52.4398181,13.4157807,yes
52.4390299,13.4094225,yes
52.4471301,13.4018937,no
52.4472438,13.401997,unknown
52.4400525,13.3970824,yes
52.4394329,13.4046303,unknown
52.4403855,13.4192531,limited
52.4410281,13.4216012,yes
52.4530553,13.4548529,unknown
52.4502465625978,13.3798200731736,unknown
52.4501984,13.5075548,unknown
52.4507238,13.5083055,unknown
52.4512743,13.5087505,yes
52.4534745,13.4385249,no
52.4530066,13.4387664,limited
52.4527537,13.4382958,unknown
52.4527462,13.4388964,unknown
52.4524405,13.438079,unknown
52.4519877,13.4381224,yes
52.4531819,13.4522533,unknown
52.4512447,13.4879386,no
52.4524687,13.5092455,unknown
52.452556,13.5094857,yes
52.4529477,13.4382365,limited
52.4534729,13.4084891,yes
52.4526733,13.406934,yes
52.4530261,13.3970494,unknown
52.4531096,13.3920703,unknown
52.449636,13.4362768,yes
52.4430568,13.4393245,unknown
52.4488424,13.4435321,unknown
52.4489217,13.443455,unknown
52.4446163,13.4336588,yes
52.4439901,13.432804,unknown
52.4439569,13.4323267,no
52.4425881,13.4319561,yes
52.4430226,13.432302,limited
52.4427825,13.4298819,yes
52.4434915,13.4336197,yes
52.4492641,13.4366084,yes
52.4587583,13.4218947,unknown
52.4607392,13.4352605,yes
52.4610246,13.4348471,yes
52.4607779,13.4353189,unknown
52.4609503,13.4346275,unknown
52.4625588,13.4163784,unknown
52.4625486,13.4163173,unknown
52.45961,13.4358064,no
52.4612374,13.4456038,limited
52.4619661,13.4349304,unknown
52.4591566,13.4477698,yes
52.4609278,13.4458773,unknown
52.4585746,13.4474894,yes
52.4600803,13.4197113,yes
52.4619471,13.4452036,no
52.46018,13.4350711,yes
52.4602099,13.4170183,yes
52.4603651,13.4462664,limited
52.4476354,13.3895616,unknown
52.4474576,13.3855731,unknown
52.4476129,13.3856343,unknown
52.4473464,13.3851782,no
52.4471917,13.3856776,no
52.447092,13.3852588,limited
52.4466168,13.3852622,yes
52.4464966,13.3858816,yes
52.4461232,13.3859529,limited
52.4460807,13.3859539,limited
52.4458783,13.3855052,limited
52.4453501,13.386125,yes
52.4451968,13.3856432,no
52.4451029,13.3856636,yes
52.4449497,13.3856448,no
52.4448559,13.3856992,yes
52.446644,13.3846612,yes
52.4559339,13.3642846,unknown
52.4550699,13.375534,no
52.4545804,13.3743682,unknown
52.4553115,13.3747762,no
52.4563929,13.3598805,unknown
52.4557628,13.3652975,unknown
52.4556662,13.3692839,unknown
52.4554491,13.3738379,unknown
52.4551274,13.3762086,no
52.4552278,13.3761091,no
52.4553071,13.376044,unknown
52.455524,13.376067,limited
52.4407417,13.4592066,no
52.4423204,13.4572187,limited
52.4372687,13.4630698,unknown
52.4373884,13.4626701,unknown
52.4400481,13.4594629,unknown
52.4424234,13.4567767,yes
52.4422425,13.4573007,limited
52.4423578,13.4571433,limited
52.4426146,13.4568396,yes
52.4452354,13.4558655,no
52.4447934,13.4551097,unknown
52.4401218,13.4587103,yes
52.4399526,13.4581561,unknown
52.4397747,13.4581548,unknown
52.437309,13.4624329,unknown
52.4110016,13.3116909,unknown
52.4107921,13.3086315,yes
52.3962302,13.3051478,unknown
52.4181516,13.3246072,yes
52.419077,13.3249711,unknown
52.4177909,13.314485,yes
52.4174523,13.3144566,unknown
52.4162295,13.3239602,unknown
52.4165239,13.3244273,yes
52.415868,13.324633,unknown
52.4104924,13.3233527,unknown
52.4103852,13.3230905,unknown
52.4116065,13.3205746,unknown
52.411792,13.319801,yes
52.4121395,13.3199709,unknown
52.4123308,13.3202191,unknown
52.4143557,13.3180618,unknown
52.4140832,13.3179532,unknown
52.4163006,13.3156624,unknown
52.4164723,13.3158483,unknown
52.4188742,13.3142499,yes
52.4266961,13.302386,no
52.4265984,13.3038598,limited
52.4269354,13.3023649,yes
52.4011878,13.1018448,unknown
52.4043544,13.1004626,unknown
52.4040413,13.1004277,limited
52.4050551,13.1435732,limited
52.412536,13.1428704,unknown
52.4129287,13.1418079,unknown
52.3939038,13.0931439,unknown
52.393882,13.0922617,no
52.3931341,13.0918132,no
52.3939659,13.0929895,yes
52.3941759,13.0904517,no
52.3929385,13.0917086,limited
52.3939304,13.0920325,no
52.4210508,13.3347877,yes
52.4209494,13.335058,yes
52.4189772,13.3363885,yes
52.4171931,13.337871,yes
52.4159494,13.3419903,yes
52.4159119,13.3414821,limited
52.4151412,13.3460705,unknown
52.4149927,13.3459106,unknown
52.4203515,13.350466,limited
52.4197313,13.351087,yes
52.4217246,13.3495077,yes
52.4211003,13.3263079,unknown
52.4215624,13.3267498,unknown
52.4139897,13.3266833,unknown
52.418628,13.2887329,yes
52.4221142,13.2990337,unknown
52.4221628,13.2980438,unknown
52.4219004,13.2991366,yes
52.4210262,13.2976603,no
52.4222197,13.2993941,unknown
52.4220522,13.2992739,unknown
52.4176497,13.3046587,limited
52.4175822,13.3053628,yes
52.4186924,13.2886867,yes
52.4136709,13.3609857,unknown
52.4104382,13.3573884,no
52.4129601,13.3530353,no
52.4149784,13.350849,unknown
52.4140572,13.3510258,unknown
52.4134892,13.3546155,unknown
52.4134189,13.361594,yes
52.4118843,13.3629778,yes
52.4088038,13.3592481,unknown
52.4131216,13.3531764,yes
52.4252,13.3476004,unknown
52.4246299,13.3478772,unknown
52.4290296,13.3467841,yes
52.4280792,13.3471248,yes
52.4295043,13.3543015,yes
52.4298014,13.3545574,yes
52.4292195,13.3555611,yes
52.4291812,13.3594215,unknown
52.4293415,13.3579807,unknown
52.4284064,13.3623803,unknown
52.4283176,13.3623387,unknown
52.4276902,13.3646796,unknown
52.4266654,13.3676777,yes
52.4271937,13.355294,yes
52.4279511,13.3552716,unknown
52.4297826,13.3332615,unknown
52.4304794,13.3346096,unknown
52.4081911,13.3555633,yes
52.4070145,13.3492203,unknown
52.4026131,13.3535082,unknown
52.4027732,13.3533288,unknown
52.4176179,13.3326045,unknown
52.4177131,13.3325084,unknown
52.413899,13.3499314,unknown
52.4055109,13.3566367,unknown
52.4114715,13.3499422,yes
52.41218,13.3496429,yes
52.4084326,13.3505627,unknown
52.4080732,13.3507882,unknown
52.4163798,13.3523229,yes
52.416562,13.3530389,yes
52.4144023,13.3261288,unknown
52.411081,13.3295094,unknown
52.4108073,13.3292361,unknown
52.4054215,13.3561736,unknown
52.4157846,13.3615037,yes
52.4158244,13.3617001,unknown
52.4130862,13.3638844,yes
52.412462,13.3630207,yes
52.4130659,13.3633782,yes
52.4137071,13.3637958,limited
52.4133953,13.3630775,yes
52.4134914,13.3624551,yes
52.4131836,13.3634937,unknown
52.4132497,13.3629269,yes
52.4141425,13.3635177,unknown
52.4145631,13.3623147,unknown
52.4162369,13.3620286,unknown
52.4122902,13.3626606,yes
52.4178147,13.3666923,unknown
52.417104,13.3663783,unknown
52.4167316,13.3615192,unknown
52.417897,13.3622743,unknown
52.4147767,13.3641294,unknown
52.4143006,13.3637108,unknown
52.3942689,13.093224,yes
52.3952356,13.2323607,unknown
52.3957247,13.0934939,yes
52.3945374,13.0926899,no
52.3957654,13.090513,yes
52.3958055,13.0902552,yes
52.3953518,13.1016879,no
52.3968021,13.1008917,no
52.3962669,13.0964863,limited
52.396559,13.0944385,yes
52.3964161,13.0941448,yes
52.3960159,13.0943594,unknown
52.3957244,13.0940758,unknown
52.3957551,13.094095,unknown
52.3959871,13.0904043,yes
52.3959456,13.0906096,yes
52.3960823,13.0899028,limited
52.3961408,13.0900898,yes
52.3963248,13.0987095,no
52.3987631,13.0957593,limited
52.4232407,13.2187897,unknown
52.4042245,13.2199493,yes
52.4173931,13.2260108,yes
52.4274261,13.229779,unknown
52.4274003,13.2295203,unknown
52.4040287,13.2101694,yes
52.4097888,13.218812,unknown
52.4030876,13.2375626,unknown
52.4299557,13.2239573,limited
52.4045543,13.2203127,limited
52.4032775,13.2078724,unknown
52.413267,13.2609157,yes
52.4132052,13.2599522,unknown
52.4036309,13.2589194,unknown
52.4027464,13.2586319,unknown
52.4027799,13.2635624,no
52.4017265,13.2592215,limited
52.4144672,13.2667275,unknown
52.4294244,13.2568632,unknown
52.4273763,13.2547058,unknown
52.4278679,13.2550432,unknown
52.4210386,13.2500448,unknown
52.4092384,13.2516935,unknown
52.411926,13.251611,unknown
52.4114373,13.2518076,unknown
52.4150903,13.2512706,unknown
52.4147923,13.2515188,unknown
52.4222166,13.2636084,yes
52.4218513,13.2639791,yes
52.4037867,13.2589674,unknown
52.4151992,13.149496,unknown
52.4147548,13.1769686,unknown
52.421199,13.1800603,limited
52.4189357,13.1575422,yes
52.4187952,13.1573476,yes
52.4212184,13.1787169,no
52.4157499,13.1456517,no
52.4155826,13.1457906,limited
52.4149443,13.1449642,limited
52.4188586,13.1540253,limited
52.4203176,13.1664976,limited
52.4202104,13.1741325,unknown
52.4293287,13.1293572,no
52.4194161,13.1597478,unknown
52.4293366,13.1220049,yes
52.4300129,13.1208109,yes
52.4929273,13.3687441,limited
52.4928217,13.3690074,yes
52.4937766,13.3238792,unknown
52.494532,13.3259791,no
52.4924284,13.3571466,yes
52.4940036,13.3100583,no
52.4936483,13.309582,no
52.4951898,13.308629,no
52.4941258,13.3024321,yes
52.4926887,13.1817671,unknown
52.4927644,13.3236922,yes
52.4733069,13.3377353,no
52.4737796,13.3383915,unknown
52.4739556,13.3377628,limited
52.4767619,13.3263263,limited
52.4782246,13.3430461,yes
52.473023,13.317513,no
52.472701,13.3055034,unknown
52.4725678,13.3061395,unknown
52.4728082,13.3077983,yes
52.4753101,13.3045197,unknown
52.4728519,13.3075782,yes
52.4745877,13.3146434,yes
52.4727074,13.3149874,yes
52.472739,13.3148754,no
52.4761662,13.3094167,unknown
52.4741009,13.3388744,yes
52.4713404,13.3371434,no
52.4871637,13.3695882,unknown
52.4847115,13.2596815,unknown
52.4866226,13.3235401,no
52.4862444,13.3228354,no
52.486851,13.3312824,unknown
52.4862469,13.3221205,yes
52.4862793,13.3613219,yes
52.4847122,13.3460833,no
52.4888991,13.2613044,no
52.4876478,13.2645738,limited
52.4855494,13.3631404,no
52.4895288,13.2599811,limited
52.4876758,13.2630486,unknown
52.4865732,13.3235303,unknown
52.4895696,13.2346278,unknown
52.4854106,13.3476879,limited
52.4819313,13.2801753,unknown
52.4820229,13.3169195,yes
52.4829617,13.3206839,yes
52.4850819,13.3201033,no
52.4864004,13.3189983,no
52.4819483,13.3205912,yes
52.4865764,13.29604,yes
52.4910142,13.4204861,unknown
52.4915174,13.4368516,unknown
52.4925767,13.4334226,no
52.4905527,13.4342449,limited
52.492104,13.4388002,limited
52.4911967,13.4348394,no
52.4917372,13.4331113,yes
52.4913244,13.4233954,yes
52.4910528,13.4352884,no
52.4918563,13.4326134,yes
52.4922333,13.4121087,yes
52.4912254,13.4234562,yes
52.4925928,13.4226039,limited
52.4919015,13.4123464,yes
52.4912105,13.4157588,unknown
52.4909719,13.415807,unknown
52.4909851,13.3675058,unknown
52.4912564,13.3627009,no
52.4905947,13.3135256,no
52.4911291,13.3164544,no
52.4902422,13.3147972,yes
52.4900645,13.3139194,no
52.4907336,13.3145505,no
52.4909531,13.3693214,unknown
52.489785,13.3400695,limited
52.48966,13.3523579,unknown
52.4885541,13.3536099,no
52.4893968,13.3535101,no
52.4892061,13.3544624,limited
52.488521,13.3578712,no
52.4917197,13.31964,yes
52.4882259,13.361793,unknown
52.4900628,13.3144312,limited
52.4882846,13.3388298,unknown
52.4917705,13.3547337,yes
52.4882937,13.3305808,no
52.4883438,13.3408272,no
52.4887415,13.3403526,no
52.488556,13.3909001,yes
52.4896516,13.3819699,no
52.4894295,13.382422,no
52.492327,13.378074,yes
52.4922884,13.3779477,unknown
52.4827554,13.3811576,yes
52.4882617,13.3792447,no
52.4910469,13.3879601,unknown
52.4916554,13.3831832,unknown
52.4866393,13.3921451,no
52.4881162,13.3917573,yes
52.4847666,13.3846979,yes
52.4914869,13.3862658,no
52.4805721,13.4321978,unknown
52.4801013,13.4340477,unknown
52.4787214,13.4361024,yes
52.4782784,13.4325131,yes
52.4784312,13.432189,yes
52.4807115,13.4351468,yes
52.4814172,13.4341084,yes
52.4810205,13.4336999,unknown
52.4789282,13.4382736,yes
52.4808018,13.4356959,no
52.4808023,13.4349978,no
52.477195,13.4385783,yes
52.4783576,13.4377348,yes
52.4967734,13.4096825,unknown
52.4972342,13.4164298,unknown
52.4982789,13.4060981,unknown
52.498112,13.3304622,no
52.4970842,13.3533699,no
52.5002598,13.3635706,unknown
52.4987359,13.3424051,yes
52.4964331,13.371489,unknown
52.4964632,13.3713126,unknown
52.4958821,13.3343571,unknown
52.4988187,13.344726,unknown
52.496009,13.3596758,yes
